"gender","usage","credit","loan","history","accounts","status"
"男性",2.61144862601068,16000,10713,0,6,3
"男性",0.196069478271529,3000,0,0,1,0
"男性",0.516138626378961,2000,0,3,0,2
"男性",0.189455282283016,5000,0,1,7,1
"男性",0.632560257855803,3000,0,0,7,0
"男性",0.446436274778098,5000,0,2,5,6
"女性",0.224674822408706,20000,27132,1,5,0
"女性",1.18776968647726,5000,0,5,0,2
"女性",0.935941862156615,4000,0,3,1,3
"男性",0.984033728968352,10000,3292,0,2,0
"女性",1.08119795492385,4000,0,5,1,3
"女性",0,10000,0,0,1,0
"男性",1.03496204694267,3000,0,8,14,5
"女性",0.294117553341202,5000,0,0,0,0
"女性",1.16383584939409,5000,0,4,0,4
"男性",0,3000,0,0,3,0
"男性",0.512960321907885,3000,1155,0,2,0
"女性",1.16761331446469,1500,845,1,10,7
"男性",0,10000,0,0,1,1
"女性",0,6000,0,0,0,0
"男性",1.35983949735295,3000,2845,5,14,2
"男性",0.458742833388969,5000,0,1,2,0
"女性",1.00139156803954,10000,0,5,0,5
"男性",0.597283507138491,10000,0,1,0,2
"男性",1.25138076342642,3500,0,6,6,3
"男性",1.02006382916588,3000,0,7,2,3
"女性",0,5000,0,0,2,0
"男性",0.230665143164806,4000,0,0,0,0
"女性",0.377972673168406,5000,0,0,3,0
"男性",0.338231465397403,20000,0,2,0,3
"男性",1.76571066607721,5000,0,4,3,3
"男性",1.23216766027268,5000,0,7,3,2
"女性",0.881786199305207,10000,2357,0,14,0
"女性",0.136485478649847,3000,0,1,0,2
"男性",0.315698759835213,3000,0,8,8,3
"女性",1.04574815265369,4000,1421,0,12,0
"女性",1.10323835424148,5000,0,0,2,2
"男性",0.589145950325765,3000,0,3,5,3
"女性",0,2000,0,0,1,0
"女性",1.10729055742733,3000,0,6,0,4
"男性",1.30543994502164,3000,1487,8,8,0
"男性",0.394366727289744,2000,0,0,37,0
"男性",0.780762263261713,11000,3028,4,0,2
"男性",0.328616873915307,3000,0,1,2,0
"男性",1.25394148177933,3000,0,0,18,0
"男性",1.17101046537515,3000,7912,0,1,2
"女性",0,5000,0,0,1,4
"男性",1.05505310983863,2000,0,1,0,0
"男性",0.353988326727413,3000,0,1,2,0
"男性",1.09228043403011,2000,0,2,0,1
"男性",1.52008914188948,10000,0,0,3,0
"男性",1.2249212238472,5000,0,4,8,2
"男性",0.50555827233009,25000,4566,0,2,0
"女性",1.05428287783172,3000,0,3,0,3
"男性",0.907534404606558,8000,0,2,3,0
"男性",1.00210170597304,5000,0,6,1,2
"女性",1.11009178778622,2000,0,0,6,2
"男性",0,3000,0,0,2,0
"男性",1.22019998904783,5000,0,1,10,1
"女性",1.22084330874495,4500,0,0,7,1
"男性",1.21517573903315,10000,0,0,1,0
"男性",1.07440489533357,5000,1830,0,1,0
"男性",0,5000,1538,0,2,0
"男性",0.753393768104725,3000,0,10,0,0
"男性",0.407184954499826,10000,0,0,1,1
"男性",1.12267159396783,5000,0,0,6,2
"男性",0.0758813911071047,10000,0,0,1,0
"男性",1.07429597670678,12000,0,0,3,0
"女性",0.683931609154679,3000,0,0,6,2
"男性",0.256701156669296,50000,12241,2,0,2
"男性",0.751990238577128,3000,0,0,3,2
"女性",0,5000,0,0,2,2
"男性",1.63524319472257,3000,0,2,2,3
"男性",0.948889968162402,10000,0,4,0,2
"男性",1.12150627044961,5000,0,0,7,1
"男性",1.27274431176484,3000,0,12,3,2
"男性",0,5000,0,0,0,2
"女性",1.06008673465811,9000,0,0,5,0
"女性",0.755750417807139,2000,0,0,0,0
"男性",1.20092196522281,8000,3209,8,1,3
"男性",0.165689293355681,3000,0,0,3,0
"男性",1.18013988666236,5000,0,1,7,3
"男性",1.08587358195335,3000,0,2,8,3
"女性",1.00695776452776,2000,0,0,9,0
"男性",0.617635216959752,3000,0,5,0,4
"男性",1.32210058381781,3000,0,0,4,0
"男性",1.07200271785725,5000,0,2,1,2
"男性",1.07328885931522,8000,0,1,15,1
"男性",0,5000,0,0,4,5
"男性",1.18138748261612,3000,0,0,11,0
"女性",0.681749500245787,2000,0,1,0,2
"男性",1.14749537617434,3000,0,2,0,2
"男性",1.52216037538834,4000,0,0,17,0
"男性",0.342447922048159,10000,2665,2,1,0
"男性",0,5000,0,0,0,0
"男性",1.04172337257303,2000,0,1,16,2
"女性",0.425825278568082,5000,0,0,0,2
"女性",1.19321235742886,3000,0,4,7,4
"男性",0.74879196990747,3000,0,2,0,1
"男性",0.970322113488801,4000,0,4,1,2
"男性",0.605823010122404,10000,0,4,1,1
"女性",0.879865395771339,3000,0,0,0,0
"男性",0.706379830678925,5000,0,0,0,0
"男性",1.10843193859328,4000,0,1,6,0
"女性",1.47010549370199,3000,0,0,18,2
"男性",1.06694556790404,3000,0,5,4,2
"男性",1.13732606738806,5000,0,0,2,0
"男性",2.13549320495222,3000,0,0,10,7
"男性",0.22168588468805,10000,0,1,1,0
"男性",1.19957393674646,1000,0,0,4,0
"女性",0.76416188750416,3000,0,1,1,2
"男性",0.537486824714579,10000,0,0,5,0
"女性",1.02629294182174,10000,0,0,1,0
"女性",0,4999,0,0,1,0
"女性",1.04181482414249,3000,0,6,0,2
"男性",1.23338546492625,2000,0,13,14,4
"男性",0.908309728577733,8000,0,1,1,1
"男性",1.04116336452775,3000,0,3,1,2
"女性",0,5000,0,2,4,0
"女性",1.10706605308224,8000,0,1,7,2
"男性",0.504604686866514,5000,0,0,10,0
"女性",0,5000,0,0,1,0
"女性",1.03758740255143,3000,0,0,0,2
"女性",0.806905426234007,3000,0,4,10,3
"女性",0.527453005206771,10000,0,2,1,0
"男性",0,5000,0,0,1,0
"女性",1.1633411689382,3000,0,2,11,2
"男性",0.418936019716784,3000,0,0,0,2
"女性",0,20000,4338,0,1,2
"女性",0.181218672376126,5000,1843,1,14,0
"女性",0,10000,0,0,0,0
"男性",1.11539563099388,3000,0,10,3,3
"女性",1.20949132693466,5000,0,1,0,4
"男性",0.769544845465571,2000,0,0,2,7
"男性",0.133184435619041,3000,0,3,0,0
"男性",0,3000,0,0,1,0
"女性",1.01456361490302,3000,0,0,2,4
"男性",0.728666394441389,3000,0,0,0,0
"女性",0.704758211402223,3000,0,0,0,0
"男性",0.733633908755146,3000,0,0,3,0
"男性",0,10000,0,0,1,2
"男性",0.475544294575229,3000,0,0,1,3
"男性",0.935579365850426,5000,0,9,2,1
"女性",1.21869643229526,2000,0,0,4,2
"男性",0.781550711472519,4000,0,0,1,0
"女性",1.01750459814444,2000,0,4,4,4
"女性",0,8000,0,0,1,2
"男性",1.08292098067235,4000,0,0,3,2
"女性",1.10696957882959,6000,0,0,0,2
"男性",0.543086523236707,3000,1108,2,1,2
"女性",0.272733308426104,10000,3862,2,4,2
"男性",0.112799194706604,8000,4243,3,0,0
"男性",0,10000,1237,0,2,2
"女性",1.21315512038302,5000,0,0,1,0
"男性",0.992507533584721,5000,0,4,3,1
"男性",1.19766406988725,6500,0,3,3,3
"男性",0,30000,9293,0,3,2
"女性",0,37000,8425,0,6,0
"男性",1.27646509759594,2000,0,14,4,3
"男性",1.2522397393873,3000,0,1,9,1
"男性",0,5000,0,0,1,0
"女性",0.442058932674117,3000,0,0,1,0
"男性",1.48308995217085,3000,0,0,8,2
"女性",0.720606748112477,3000,0,1,0,1
"男性",1.01789481709246,4000,625,4,1,2
"男性",1.18769779955037,4000,0,0,4,0
"女性",1.10623487906996,3000,0,0,10,0
"男性",1.17366693312768,5000,0,4,0,2
"女性",1.14083894193638,5000,0,0,6,0
"男性",0.133117711143568,10000,3856,1,2,0
"女性",0.440165834496729,3000,0,1,7,0
"男性",1.27124373006169,2000,0,5,2,3
"男性",0,10000,0,0,2,0
"男性",0.478035267353989,5000,0,1,0,0
"男性",0.8259273067303,6000,0,3,0,2
"男性",1.16315967906732,5000,0,0,4,2
"男性",1.03929421009496,4000,0,0,6,1
"男性",0.13544196577277,3000,0,0,1,0
"女性",0.387530920142308,3000,0,1,2,1
"男性",0,8000,0,0,0,0
"女性",0.332984260777012,4000,0,0,0,0
"女性",0,3000,0,0,0,0
"男性",1.75228041739203,5000,0,1,0,4
"男性",1.01139209051616,3000,0,2,1,1
"男性",1.002224763087,3200,0,1,2,0
"男性",1.50204372848384,10000,0,1,1,1
"男性",1.160233966331,3000,0,5,2,2
"男性",1.22795248854905,3000,0,10,1,4
"男性",0,5000,0,0,0,0
"男性",0.931693184976466,5000,0,1,3,1
"男性",1.02799503861461,2000,0,7,0,4
"男性",1.21064598225988,8000,10145,0,4,0
"男性",1.28353938714135,3000,0,0,22,6
"男性",1.06381297871005,4000,0,1,3,1
"女性",1.25859354732092,5000,0,0,2,2
"男性",0.521239380771294,5000,0,0,0,0
"男性",0,4000,0,0,0,0
"男性",0.21743020251859,3000,0,1,0,2
"男性",1.05549157345667,3000,0,0,10,3
"女性",1.12261701706331,4500,0,8,1,3
"女性",0,3000,0,1,1,0
"男性",0.801400284711272,9000,8430,1,2,0
"女性",0.986890006437898,3000,0,2,1,3
"女性",0.452324645603076,3000,0,0,1,0
"女性",0.173135029873811,3000,0,0,1,2
"女性",1.08003930519335,20000,19785,0,2,0
"男性",0.772689063223079,10000,0,2,0,2
"男性",0,5000,0,0,1,0
"男性",1.03492987495847,3000,0,8,2,2
"男性",0.650932137849741,5000,0,5,0,3
"男性",0.652330470229499,20000,4699,0,5,0
"男性",0,4800,0,0,0,2
"男性",0.464063993357122,4999,0,0,8,0
"女性",0.339225475341082,3000,0,0,5,0
"男性",1.59813574784435,4000,0,0,7,1
"女性",1.19269171582069,3000,0,0,6,1
"男性",0.608921465938911,3000,0,2,0,3
"男性",1.16459086161572,3000,0,6,0,1
"男性",0.637895753481425,12800,2523,0,4,0
"男性",1.31497691891156,2000,0,2,4,1
"女性",0.526063891155645,3000,0,1,13,3
"男性",1.0763095986424,2000,0,8,1,3
"男性",0.352870564088225,5000,0,0,0,2
"男性",0.156016028178856,5000,0,1,0,2
"女性",0.260457233302295,3000,1898,1,3,3
"女性",0.889198157624342,3000,0,0,0,0
"女性",0,3000,0,0,0,0
"男性",1.13182708813343,3000,0,1,2,2
"女性",0.944382044472732,3000,0,2,0,2
"女性",1.10399730550125,5000,0,1,3,0
"男性",0.960084486706182,5000,0,8,10,4
"女性",1.16023930790834,5000,1586,3,23,2
"男性",1.20802671369165,3000,0,1,4,1
"男性",1.26569027091376,3000,0,3,0,1
"女性",0.366176064782776,7500,0,2,1,2
"男性",1.07409268981777,3000,0,2,1,1
"女性",1.0706874912791,3000,0,3,3,0
"男性",0.725953541817143,1000,0,0,4,1
"男性",0.619223873778246,3000,0,3,0,2
"女性",1.00265446179546,5000,0,0,0,0
"男性",0,20000,3259,0,1,0
"女性",1.00635974820238,2000,0,2,4,3
"男性",1.26962989407126,5000,0,5,9,1
"女性",0.572243137108162,5000,7048,0,2,0
"男性",0.304900650759228,5000,0,0,7,7
"女性",1.27426800856832,10000,0,4,3,4
"男性",1.12271685739979,5000,1621,0,12,4
"男性",0.269418294448405,5000,1335,1,1,2
"男性",0,3000,0,2,0,2
"男性",0.372508201203309,2000,0,1,2,2
"男性",0.443709414820187,2000,1430,0,0,0
"男性",0,5000,0,0,0,3
"女性",0.906237176139839,4000,0,0,10,0
"男性",1.22834118785337,8000,0,0,0,0
"男性",1.0799465618562,6000,0,0,9,1
"男性",1.20780095034279,5000,0,7,4,4
"男性",1.26669728914276,3000,0,0,7,0
"男性",0,5000,0,1,0,3
"女性",0.507899255589582,3000,0,1,3,0
"男性",0.320991788543761,3000,849,1,3,7
"男性",1.31306575984228,3000,0,7,0,2
"男性",0.404453352415003,3000,0,0,1,0
"女性",0,3000,0,0,0,1
"男性",0.710687022688799,8000,0,3,0,3
"女性",0.335592487156391,3000,0,2,0,2
"男性",0.49191611956805,3000,0,0,0,0
"男性",0,3000,0,3,0,1
"男性",0.943325677309185,10000,0,0,3,0
"男性",0.317998204724863,3000,0,0,0,3
"男性",1.32476747276727,5000,0,0,16,2
"男性",1.18529769224115,3000,0,0,6,1
"女性",0.224314820319414,18000,0,0,0,0
"男性",1.28630173947662,3000,0,0,2,0
"女性",0.283276133812033,5000,0,0,0,0
"女性",0.240745083326474,10000,0,0,1,0
"男性",0,3000,0,0,1,0
"男性",0.360740349562839,5000,0,0,1,2
"男性",1.26005388478748,5000,2129,0,18,0
"男性",0.766045198072679,5000,0,2,1,0
"女性",0.68403355978895,10000,0,0,3,0
"男性",0.0954647029936314,2000,0,0,12,0
"男性",1.24883733982686,6000,0,7,0,7
"女性",0.866465494595468,3000,0,6,3,3
"男性",1.19851095150691,3000,0,3,0,2
"男性",1.0375169102056,5000,0,3,9,3
"女性",1.04859363409225,5000,0,0,2,0
"男性",0.354824933889322,3000,0,0,0,2
"男性",0.26758707774803,30000,8218,1,1,0
"男性",0.818281787321903,3000,389,5,14,7
"男性",1.03766414632555,5000,0,4,4,0
"男性",0,3000,0,0,0,0
"男性",1.01120151479263,20000,4981,0,0,1
"男性",0,5000,3461,1,1,0
"男性",1.03168469715863,10000,0,15,0,3
"女性",1.1327197685279,3000,0,0,1,0
"男性",1.11498644181527,3000,0,4,0,2
"男性",1.16104313230608,50000,5799,0,0,0
"男性",1.30503459904809,5000,0,0,4,0
"男性",0.527154236808419,5000,0,0,2,1
"男性",0,10000,0,1,0,2
"男性",1.25393303233664,5000,2237,0,1,0
"男性",0.291382775218226,5000,0,0,6,1
"男性",0.457496913196519,2000,0,4,0,2
"女性",0.816618927321397,5000,0,2,7,1
"男性",1.28045025900938,8000,0,0,0,3
"女性",1.32603884651326,2000,0,0,12,3
"男性",1.01368257645518,2000,859,3,3,3
"男性",0.424782968363725,4000,0,0,3,2
"男性",1.08843764001969,3000,0,1,0,0
"男性",1.84935230402276,3500,0,2,10,3
"男性",0.0228540690755472,10000,0,0,0,0
"女性",0,3000,0,0,0,2
"男性",1.12145323915407,5000,0,2,1,2
"女性",1.04875192727894,3000,0,2,1,2
"女性",1.03498623186722,3000,0,3,3,2
"男性",1.07965014716145,5000,0,1,0,2
"男性",1.16584299613256,5000,0,0,3,3
"男性",0.769701634682715,6000,0,1,5,1
"女性",0.313618883006275,5000,0,0,2,0
"男性",0.357696221484803,5000,0,0,3,2
"女性",0.980423115445301,6000,3652,0,2,0
"男性",0.782342091947794,10000,1512,1,16,0
"男性",0,3000,0,1,1,0
"男性",1.00330255416222,10000,0,3,0,1
"男性",0.426446633189917,5000,0,0,1,0
"女性",0.585653015403077,1000,0,4,5,3
"男性",1.25927507322282,3000,0,5,1,1
"男性",1.13186258894857,3000,0,3,3,3
"男性",1.65322121493984,5000,0,0,7,0
"男性",0.0373954678233713,5000,0,0,2,0
"女性",0.967270743767731,3000,0,4,12,2
"女性",1.05111954846885,6500,13294,2,10,0
"男性",0.697051532357,5000,0,0,1,3
"男性",1.12061799507588,2000,2887,1,7,0
"男性",0.988210777188651,10000,0,0,5,0
"男性",0,10000,1751,1,0,1
"男性",0.599374920064583,4999,5278,0,1,1
"男性",0.440456055910327,20000,4320,0,6,0
"男性",1.22413618871942,2000,0,4,6,5
"男性",1.07707442851271,5000,0,8,4,1
"女性",0.696163440919481,4000,0,2,0,1
"男性",1.26441947767977,3000,0,9,22,2
"男性",0,5000,0,0,0,7
"女性",0.629269627239555,3000,0,0,1,0
"男性",1.33092869572341,10000,0,0,11,1
"男性",1.13779359391425,3000,0,2,0,0
"男性",1.18231229341123,5000,0,0,1,2
"女性",1.2565549119981,3000,0,0,0,0
"女性",0,3000,0,1,1,4
"女性",0,10000,7327,3,3,2
"男性",1.26507535780314,5000,0,1,0,0
"女性",0,3000,0,0,1,0
"男性",4.59711179635022,1000,0,0,4,0
"女性",1.12613518907689,3000,0,1,2,0
"女性",0.340514645609073,3000,0,0,2,3
"女性",0,5000,2375,2,4,1
"男性",0.46927825583145,5000,0,0,0,0
"男性",1.23444645496085,3000,0,3,1,1
"女性",0.260946005419828,7000,0,2,6,2
"女性",0.548662641323172,10000,0,0,2,2
"女性",0,5000,0,0,1,0
"男性",0.939419613690116,3000,0,8,0,3
"男性",0.986554843308404,3000,0,0,5,3
"女性",0.60640905264765,3000,0,0,0,0
"男性",0,5000,0,1,0,2
"男性",1.55528030931018,1000,0,0,16,3
"女性",1.7981564926682,10000,0,0,4,0
"女性",0.962085732934065,3000,0,1,2,3
"男性",1.08187428244855,3000,1631,0,4,1
"男性",0.566097572306171,2000,0,1,5,0
"男性",0.349641894185916,2000,0,1,0,0
"女性",0.7975362361921,3000,0,0,7,2
"男性",0.136285670762882,4000,0,0,0,2
"男性",0.212064759698696,3000,0,0,0,0
"男性",1.11937879735604,6000,0,0,0,0
"女性",0.940147271193564,3000,0,0,5,0
"女性",0.952796625196934,4000,0,5,14,0
"女性",0.392870886023156,6000,1481,0,7,0
"男性",0.402382948929444,5000,2184,0,1,1
"女性",0,3000,0,2,2,2
"女性",0.903521313769743,1000,0,1,3,2
"男性",1.23242988762446,5000,0,4,4,0
"男性",0.427699579698965,3000,0,3,4,2
"男性",0.575610324046575,5000,2356,4,0,2
"女性",1.03144949938636,2000,0,3,0,2
"男性",1.31383756822441,2000,0,0,12,3
"男性",1.03354960658588,2000,555,0,11,2
"男性",0.853802374484949,3000,0,3,0,1
"女性",1.13471618475858,3000,0,0,0,1
"女性",1.06307496634778,15000,2142,0,2,0
"女性",0,5000,0,0,1,2
"女性",1.26888678180985,5000,4430,0,14,1
"男性",0.290659800567664,5000,0,2,0,2
"男性",1.07562393109314,4500,0,0,12,1
"女性",0.997475957307033,4000,0,2,0,0
"男性",1.11874814230483,5000,0,8,0,3
"男性",0,3000,0,0,3,0
"男性",1.02853066504467,2500,0,1,6,0
"男性",1.27047917773016,4500,0,3,6,2
"男性",1.10009971549734,5000,0,0,1,2
"女性",1.16616766597144,5000,1378,0,0,2
"男性",0.495916541125625,10000,0,6,6,1
"女性",0.974014799566939,6000,138,1,7,0
"女性",1.22535679072607,6000,1393,0,2,0
"男性",1.09494708594866,1000,2241,1,7,0
"男性",0.0761043287441134,5000,0,0,0,0
"女性",0,1000,0,0,1,0
"男性",0,20000,0,0,1,0
"男性",1.10549002997577,3000,1350,0,8,5
"男性",0,8000,0,0,0,2
"男性",0.980175348212942,3000,4092,0,4,0
"男性",0.0574708011839539,30000,3183,0,1,0
"男性",0,20000,7416,0,2,0
"男性",1.17844982064795,5000,2384,0,13,3
"女性",1.19218402556609,3000,0,2,0,1
"男性",0.630651446529664,5000,0,0,3,2
"女性",0.271048071580008,3000,0,0,3,1
"男性",1.2170193805173,3000,0,0,2,1
"男性",1.31995065859985,3000,0,5,1,2
"男性",1.26595677494071,5000,0,0,2,3
"女性",0.389512939699925,5000,0,0,3,0
"女性",0.20032778206747,5000,0,0,2,0
"男性",0,10000,0,0,1,6
"男性",0,4000,3914,0,0,2
"女性",0.266435074941255,3000,0,3,0,1
"女性",0,10000,8054,0,3,0
"男性",1.05726739512291,2000,0,2,7,1
"男性",0.0861576873390004,2000,0,2,2,2
"女性",0.244013303392567,3000,0,0,1,0
"女性",0.687366149080917,3000,0,3,0,2
"男性",1.02895382119808,3000,0,0,5,2
"女性",0.363318960969336,5000,2550,0,8,0
"男性",0.934476661183871,3000,0,0,3,1
"女性",1.13291325962637,5000,0,0,3,0
"女性",0.227840312290937,4000,0,8,0,2
"男性",1.1387247023778,5000,0,0,6,3
"男性",0.382177187814377,5000,0,6,7,2
"女性",0.215216093338095,9000,0,0,2,0
"女性",1.75429914243054,5000,0,0,0,0
"女性",1.21212872884702,5000,0,1,1,2
"女性",0,2000,0,0,8,2
"男性",1.32156107302755,5000,0,2,6,3
"男性",0.170789048932493,10000,0,0,0,2
"男性",0.0859332760376856,3000,0,0,3,5
"男性",0.997617988367565,5000,0,0,7,0
"女性",0.84700865465682,5000,0,0,0,0
"男性",0.657694587633014,2000,0,6,1,2
"男性",0.86867868560832,4000,0,2,1,1
"男性",1.06222832467873,2000,0,1,4,0
"女性",0.211613238817081,5000,0,1,1,4
"男性",0,3000,0,0,1,2
"女性",0.212345088589936,3000,0,2,3,0
"女性",0,10000,0,3,0,3
"男性",0.0378712814673781,4000,0,0,0,1
"女性",0,10000,4450,0,1,0
"男性",1.0475918718474,1000,0,1,6,0
"女性",1.14067940833513,5000,0,1,6,1
"男性",1.29368759796489,1200,0,8,4,2
"男性",1.76698752827942,2000,0,6,42,3
"女性",0.741445723245852,3000,0,0,0,0
"女性",0.153924779463559,8000,0,1,3,0
"男性",0,10000,911,0,1,3
"女性",1.83429969463032,5000,0,0,1,1
"男性",1.11138543469366,10000,0,0,1,1
"男性",0.73897828955669,3000,2798,0,2,0
"男性",0.596005392717198,3000,1820,0,1,2
"女性",1.292806528043,10000,0,0,3,1
"男性",0.738451062706299,2000,0,1,8,2
"男性",1.11153677240014,3000,0,2,0,3
"男性",1.14462273139972,3000,0,6,0,3
"男性",0.407820342355408,5000,3539,6,0,3
"男性",1.16315553201362,5000,0,2,11,1
"男性",1.05453938659281,6000,0,2,0,2
"女性",0.218506220830604,3500,0,2,6,3
"男性",0.940101456609555,4000,0,0,6,4
"男性",0.222889878433198,3000,0,0,1,0
"男性",0.541435845871456,5000,0,0,0,0
"女性",0,5000,0,0,1,0
"男性",0.593398480312899,3000,0,0,3,1
"男性",1.07007611056324,5000,0,0,12,4
"男性",0,1000,0,7,1,2
"女性",0.272923781699501,5000,0,0,0,0
"女性",1.10277080004569,3000,0,1,5,0
"女性",1.23381889910437,5000,0,0,1,1
"女性",1.00689266808331,3000,4489,0,11,3
"女性",0.685722146551125,6000,0,0,1,1
"男性",0.588563405401073,5000,0,1,1,2
"男性",0,3000,0,0,1,0
"男性",1.38702638489194,20000,0,0,0,2
"女性",0.500212665461004,6000,0,0,7,3
"男性",0.755955162709579,2000,0,0,1,0
"男性",1.10752715274226,3000,584,5,0,1
"女性",0,3000,0,0,0,0
"女性",1.0936485795863,30000,10119,0,7,0
"女性",1.32481277195271,5000,0,3,0,2
"男性",1.25748348047957,1000,0,2,6,3
"女性",1.26029504142702,2000,0,0,5,0
"女性",0.84790639239829,3000,0,1,0,2
"女性",0.85247488183435,2500,0,3,4,0
"女性",0.148064081924967,3000,0,2,1,0
"男性",0.686459305752069,3000,0,1,1,3
"男性",1.13557730416767,5000,0,1,5,0
"男性",0.62541590787936,3000,0,0,0,2
"女性",2.35950468106661,3000,0,1,3,0
"男性",0,10000,0,3,1,4
"男性",0.502158710607328,6000,0,0,3,1
"女性",1.11266479939222,3000,0,0,2,3
"男性",1.2841377817886,3000,0,4,0,2
"男性",0.143822838449851,2000,0,1,0,3
"女性",0.841444979794323,6000,0,6,0,2
"男性",2.04225102024153,8000,0,7,7,2
"男性",0,3000,0,1,0,2
"男性",1.10592838873621,3000,0,1,2,2
"男性",0.519999498696998,10000,0,0,1,0
"男性",1.16677426605485,3000,0,3,3,7
"女性",0.185426214723848,5000,1214,1,1,0
"男性",0.396181029905565,3000,0,0,0,0
"男性",0,5000,0,1,0,2
"女性",0.295989934187382,9000,1498,0,0,0
"女性",0.378493144656531,3000,0,4,0,2
"男性",1.02101468543056,5000,0,4,1,3
"男性",0.614800403472036,3000,0,0,1,0
"男性",0.76121546164155,4900,0,1,1,1
"男性",1.07839927739464,3000,0,1,1,3
"男性",0.76091608714778,5000,0,0,4,0
"男性",0.509394526323304,5000,1122,0,2,0
"男性",0.964311877358705,2000,1671,1,8,1
"男性",0.0428318405430764,5000,0,0,0,0
"女性",0.525795111167245,5000,0,1,1,2
"男性",0.7097496709181,5000,0,0,3,4
"男性",0.110989224617369,3000,0,0,2,0
"女性",0,5000,0,0,1,0
"男性",1.148461233587,3000,0,5,8,3
"男性",1.19289601088967,5000,0,0,5,0
"女性",0.176672557108104,3000,0,0,1,0
"女性",0.219558724495582,20000,5082,0,2,0
"男性",1.09980124663562,3000,8513,1,9,2
"男性",1.32230034197681,3000,0,1,2,5
"男性",0,10000,0,0,1,0
"女性",0,5000,0,0,4,0
"女性",0.990763369919732,13000,11625,0,7,0
"男性",1.01936907074414,5000,0,7,6,3
"女性",0,20000,3569,0,1,0
"男性",1.23153977930546,5000,0,4,3,2
"男性",1.14052097688895,3000,0,2,0,2
"女性",0.447283092914149,10000,2176,2,0,2
"女性",0.894831913099624,3000,0,7,0,3
"男性",1.20496135625057,5000,0,0,8,0
"女性",0.218711245041341,2000,0,0,1,0
"女性",0.668453766121529,4000,0,5,1,2
"女性",0.344911631438881,10000,0,0,11,3
"女性",0.476871552672237,3000,0,0,0,2
"女性",0,3000,0,0,1,0
"男性",0.294241076512262,8000,0,10,2,2
"男性",0,4500,0,1,2,0
"女性",0,5000,0,0,0,2
"男性",0.852264557350427,4700,1018,3,2,0
"女性",0.330519038252532,30000,0,0,0,0
