district,bedrooms,halls,area,floor,subway,school,price
丰台,1,1,52.18086423,low,1,0,4.388530405
石景山,3,2,136.7724621,high,1,0,5.496762695
朝阳,3,2,118.373626,low,1,1,7.874297425
石景山,1,1,44.34488709,low,0,0,3.84630002
石景山,2,1,60.18512624,middle,0,0,4.441785507
西城,3,2,152.5952926,middle,1,0,8.548577084
丰台,3,2,155.3058524,low,1,0,5.794969072
石景山,2,1,62.54391419,low,0,0,3.024699189
海淀,1,1,54.02881458,high,1,1,6.854117727
朝阳,2,2,91.90650428,high,1,0,7.381660037
朝阳,2,1,96.82894849,high,1,0,6.650899911
朝阳,2,1,57.42480123,low,1,0,7.030528366
丰台,3,2,141.4605189,high,0,0,4.203037099
海淀,2,2,88.62552464,high,0,0,5.683692474
西城,2,0,57.34712392,middle,1,1,11.68600195
石景山,1,1,66.85934167,high,0,0,4.881791466
丰台,2,1,57.05488834,high,0,0,6.414273215
东城,1,0,66.28107929,low,1,0,4.366601384
丰台,2,1,61.88048942,middle,1,1,5.124697161
西城,2,1,73.3970566,middle,1,1,8.940816242
西城,1,1,48.65240371,high,1,0,11.04522778
朝阳,1,0,53.42610703,low,1,0,6.718404039
西城,3,1,70.15293832,middle,1,1,11.34673218
西城,3,1,80.45423993,low,1,1,9.368583076
东城,3,2,103.8017501,high,1,0,5.777861915
西城,1,1,49.07693542,low,0,1,11.98913485
东城,2,1,63.39853241,low,1,0,8.345837284
东城,2,1,54.87655655,middle,1,0,6.147922795
丰台,3,1,64.59381052,high,1,0,3.945380865
西城,3,2,104.774363,middle,1,0,8.308736642
东城,1,1,60.18128221,low,1,0,5.497819147
海淀,2,1,64.9796732,middle,1,1,9.026127596
西城,3,1,115.2750395,high,0,1,9.322695104
朝阳,4,2,167.369157,low,1,0,5.293707385
海淀,2,1,88.03034986,middle,1,0,7.461042364
朝阳,1,0,40.92863689,low,1,0,5.675473563
石景山,2,1,61.68358445,middle,1,0,3.317655888
西城,3,1,89.40688483,high,0,0,5.765637133
石景山,2,1,70.07547683,high,1,0,3.994821549
朝阳,2,1,128.7053644,middle,1,0,5.686995729
西城,3,2,94.75223883,low,1,1,8.538190607
东城,2,1,55.64796292,low,1,0,8.714663274
石景山,3,2,149.0361679,low,1,0,7.437954117
石景山,2,1,58.39898465,high,1,0,4.546460348
西城,2,1,68.42645882,high,1,0,9.894498494
西城,1,1,51.31957495,middle,1,0,11.75821589
丰台,2,1,82.42808475,middle,1,0,5.803049559
石景山,1,1,37.3769239,middle,0,0,5.860391676
东城,3,1,162.4607495,middle,1,0,3.666093007
石景山,1,1,40.28122184,high,1,0,4.095900137
石景山,2,1,68.45785469,high,1,0,3.473605214
丰台,1,1,61.68672041,low,1,0,4.852976362
丰台,2,1,90.78160038,middle,1,0,4.679310272
海淀,3,2,150.0871855,low,1,0,8.976363743
西城,3,1,90.86556386,high,1,1,6.712106544
海淀,2,1,69.51295459,high,1,0,9.098787663
西城,2,1,60.63778954,high,1,1,10.06165879
东城,2,1,56.61877844,low,1,1,9.122517365
石景山,2,1,59.3185413,middle,0,0,2.104070729
东城,2,1,111.879498,middle,1,0,5.324659854
石景山,2,1,56.70953918,high,0,0,4.02495785
海淀,3,0,57.33480705,middle,1,0,7.630173883
东城,1,0,35.78949867,high,1,0,7.974074458
丰台,1,0,64.63577723,high,1,0,4.417548936
丰台,2,1,55.67222704,high,1,0,4.329716402
西城,1,0,37.94318233,low,1,0,7.007673261
丰台,3,2,120.015641,middle,1,0,5.428062355
海淀,2,1,54.78578135,middle,1,1,9.765997963
石景山,2,1,54.81647051,middle,1,0,4.287919671
海淀,1,1,63.51279154,middle,1,0,7.629958875
海淀,2,1,57.80391584,high,1,1,11.21440734
海淀,4,3,238.111557,middle,0,0,8.2872682
海淀,3,2,133.9821589,high,1,0,6.173529471
东城,1,1,50.54211542,middle,1,1,8.347711158
丰台,2,1,56.88559281,high,1,0,5.453246531
海淀,2,1,62.4997946,high,1,1,8.935757325
东城,3,1,115.444024,high,1,0,4.905497833
东城,4,2,118.434322,low,1,0,5.869377056
丰台,1,1,53.94632485,high,1,0,4.671232012
海淀,2,1,102.1556764,middle,0,0,5.811493449
丰台,5,1,153.6664273,high,1,0,4.131594615
丰台,2,1,58.63771445,middle,1,0,4.858088195
石景山,2,1,66.87172187,high,1,0,3.634986909
东城,1,1,38.34124177,high,1,0,7.062140446
西城,1,1,62.22498095,low,1,0,7.319539556
东城,2,1,55.46797491,high,1,1,7.7077774
朝阳,2,2,96.10498064,high,1,0,4.18487723
海淀,2,2,103.9648525,low,1,1,6.902875135
东城,2,1,62.17655014,high,1,0,4.536327328
海淀,2,1,63.2789774,middle,1,1,9.718858412
西城,2,1,67.83484722,high,1,1,10.31812382
朝阳,2,1,105.1376928,middle,1,0,4.987104368
丰台,5,2,282.4650675,high,1,0,3.888916327
东城,1,0,60.38997261,high,1,1,7.455876938
西城,2,1,72.92241954,low,0,1,11.49900882
丰台,3,2,120.3392662,high,1,0,5.637906765
西城,1,1,44.8481135,high,0,1,7.345970136
海淀,2,1,55.2708471,high,1,0,7.413866276
东城,3,1,71.36236903,low,1,1,9.413830068
西城,3,1,85.90566541,high,1,0,6.441823466
丰台,2,1,69.91844663,high,0,0,4.410063781
东城,3,1,179.3302375,middle,1,0,4.349156485
石景山,2,1,104.9307373,high,1,0,4.067446174
朝阳,1,1,67.35780569,middle,1,0,4.342646885
东城,2,1,67.81237959,low,1,1,10.56932867
西城,1,0,46.98954372,middle,1,0,7.777341305
朝阳,2,1,117.0732321,middle,1,0,5.210157026
西城,2,1,59.49112024,high,1,1,7.232527433
海淀,3,1,141.0028558,middle,1,0,8.492856672
丰台,2,2,117.2269005,high,1,0,5.918648532
海淀,2,2,85.74634144,low,0,0,4.264879905
朝阳,1,1,79.52713526,middle,1,0,4.712086012
朝阳,2,1,81.94146904,high,1,0,6.007018843
丰台,2,2,85.70134867,middle,1,0,4.947418842
丰台,2,1,76.90947979,middle,1,0,3.668764548
海淀,3,1,84.1790031,high,1,0,6.56804164
丰台,2,1,63.88449101,high,0,0,3.615969637
西城,3,1,177.2764829,low,1,1,5.36182493
西城,2,1,62.44235796,middle,1,1,8.118263433
朝阳,3,2,292.4689601,high,1,0,4.676949745
朝阳,1,1,67.92896337,middle,1,1,6.270118187
海淀,2,1,66.74131171,low,1,0,7.706865501
海淀,2,2,118.5020826,high,1,0,11.41827103
丰台,2,1,75.9172111,low,1,1,4.53020444
朝阳,2,1,100.8051618,middle,0,0,4.492138176
西城,1,1,69.88716029,high,1,0,11.70872064
西城,2,1,56.83477985,low,1,0,9.785490653
丰台,3,1,120.9768649,middle,1,0,4.537571954
西城,3,1,66.65502048,high,1,1,13.23298162
丰台,3,1,134.4878557,low,1,0,4.396527807
丰台,1,1,53.35847905,low,1,0,4.937788356
海淀,2,1,59.64334654,low,1,0,5.985477029
石景山,1,1,60.70363329,low,1,0,5.972711438
西城,2,1,72.53369814,low,1,0,7.918974481
东城,2,1,55.44878658,high,1,0,9.122277843
石景山,3,1,87.56677356,middle,1,0,4.047124132
海淀,2,1,87.09490406,high,1,0,7.676645968
西城,2,1,65.63434195,middle,1,0,7.006244738
朝阳,2,2,89.01641756,low,1,1,6.671183037
丰台,1,0,48.17814499,high,1,0,4.570012161
朝阳,3,2,170.4706949,high,1,0,8.548074682
朝阳,3,1,108.2594199,high,1,0,4.907453564
东城,2,1,50.01570846,low,1,1,7.461627109
丰台,4,2,162.0592945,low,0,0,3.653623294
海淀,2,2,140.4975061,high,1,0,4.025117872
石景山,3,2,111.4740528,high,0,0,4.376458993
东城,1,1,44.05179128,high,1,1,9.567053926
朝阳,1,1,45.78419721,high,1,0,4.875419699
海淀,1,0,53.30873923,high,1,0,6.791397187
西城,3,1,124.3790119,low,0,0,9.801848049
海淀,3,2,99.19922534,high,1,0,4.767535141
丰台,2,1,58.56297953,high,1,0,5.248754673
海淀,3,1,78.74884001,low,1,1,6.396468091
石景山,1,1,62.34110858,middle,1,0,5.420298077
石景山,2,1,128.2903222,high,1,0,3.165368526
海淀,3,1,116.7043652,middle,1,0,4.938227881
东城,3,2,116.4945126,middle,1,0,7.754855459
朝阳,2,1,90.54028833,low,1,0,5.001037255
海淀,1,1,40.45715293,middle,1,1,8.397396148
石景山,2,1,49.69461833,low,0,0,4.322509091
东城,2,1,59.1079475,middle,1,0,7.931316197
西城,2,1,58.23097584,middle,1,1,10.19667299
石景山,2,1,74.33021875,high,0,0,4.145100354
朝阳,3,1,137.5344594,high,1,0,5.149281057
朝阳,1,1,56.58734535,high,1,0,4.909756322
东城,2,1,98.12315241,middle,1,1,9.096569881
东城,1,1,41.88630433,low,1,0,10.41398198
丰台,1,1,52.05064858,low,1,0,5.821997861
朝阳,2,1,67.60956275,middle,1,0,5.199464118
朝阳,2,1,87.47875517,high,1,0,4.265024225
石景山,2,1,47.44023026,low,0,0,6.508487688
海淀,3,1,63.67442375,high,0,1,6.18625211
石景山,3,1,59.18546884,low,1,0,5.609377737
石景山,1,1,62.14059721,high,0,0,4.775850839
西城,2,1,101.1402291,high,0,1,9.354885445
丰台,2,1,58.05221961,high,1,0,3.806043499
朝阳,2,1,70.46813877,middle,1,1,5.51758214
朝阳,2,1,86.02872257,high,1,0,4.392770586
丰台,2,1,61.00939319,high,1,0,4.003930636
海淀,3,1,79.91524771,high,1,1,7.2170604
朝阳,2,2,119.8084288,low,1,0,6.924376876
东城,1,1,81.64234773,middle,1,1,7.838878174
丰台,1,1,50.1623568,high,1,0,4.314618626
丰台,2,1,90.56965521,low,0,0,2.65385792
朝阳,2,1,112.6374938,high,1,0,4.958074873
丰台,1,1,54.32379611,high,1,0,3.009859215
石景山,2,1,59.8580535,high,1,0,5.233893829
丰台,2,2,99.58462473,middle,0,0,4.479400987
丰台,1,1,57.37892347,middle,1,0,3.604474618
海淀,2,1,68.56006109,high,1,1,6.972673456
海淀,1,1,43.59492847,low,1,0,8.864393888
东城,2,1,119.3312418,low,1,0,10.40282921
海淀,2,1,96.01417988,middle,1,1,10.6436564
西城,2,1,54.76694944,high,1,0,7.377117174
西城,2,1,74.67178952,middle,1,1,10.10894369
海淀,3,1,70.86811975,middle,1,1,8.187097769
朝阳,2,2,107.1739703,middle,1,1,5.697237457
海淀,2,2,90.13767784,low,0,0,6.068107979
石景山,2,1,57.04086436,high,0,0,4.067129171
西城,2,1,59.93741051,low,1,0,9.376353791
海淀,3,1,68.31379079,low,0,1,9.276720584
海淀,2,1,102.0555084,middle,1,0,4.595127859
西城,1,1,42.99398961,low,1,0,7.519562783
东城,3,2,211.6093959,high,1,0,9.550135459
西城,2,1,55.41078429,high,1,0,6.965394196
朝阳,2,1,105.3168074,middle,1,0,4.875025685
西城,3,1,70.398415,middle,1,1,13.0258785
丰台,3,1,119.5963527,low,1,0,4.683944456
朝阳,3,2,162.3152608,middle,1,0,5.884545235
朝阳,3,2,170.6615741,high,1,0,5.167273385
东城,3,2,182.3909562,low,1,1,7.186813517
西城,2,1,54.1899986,low,1,1,8.81350808
朝阳,2,2,96.79133869,high,1,0,5.993177152
西城,2,1,64.91640666,high,1,1,9.461749234
朝阳,2,2,95.77185414,middle,1,1,6.865496278
西城,4,2,214.4090501,low,1,0,9.945401462
海淀,2,1,82.81255163,high,1,1,7.563861813
海淀,2,1,145.8805381,high,1,1,8.099673953
西城,1,1,42.63867115,middle,1,0,12.75661005
西城,2,1,55.96152472,middle,1,1,8.947226799
东城,1,1,80.92778588,high,0,0,5.557194512
海淀,3,1,93.06166621,middle,1,1,5.094156428
丰台,4,2,254.9137492,middle,1,0,5.539967861
西城,3,1,76.30706294,middle,1,1,8.229430998
丰台,3,2,115.4991632,high,1,0,5.700797014
朝阳,2,2,90.83210148,high,1,0,5.832143015
东城,2,1,69.58410623,middle,1,0,5.688966632
东城,4,1,156.1297617,high,1,0,8.808104812
朝阳,2,1,81.8614346,high,1,1,3.930632635
西城,2,1,64.94787064,middle,1,0,6.943062763
朝阳,2,1,109.7586101,low,1,0,4.510219736
海淀,2,1,54.9432672,middle,0,0,6.326477016
东城,1,1,59.64438811,middle,1,1,8.802931421
东城,3,2,203.5264056,high,1,0,11.15098145
东城,1,1,51.29168671,high,1,1,8.165177259
海淀,2,2,125.166142,middle,0,0,6.690921016
石景山,2,1,49.40567328,high,0,0,4.12899415
丰台,1,1,47.82063346,low,1,0,5.192252087
东城,2,1,84.03627224,low,1,1,7.44374482
海淀,3,1,126.8513876,high,1,0,7.221624304
西城,1,0,40.42333481,low,1,0,7.865634716
东城,1,0,93.22108634,middle,1,0,5.306364095
石景山,2,1,87.14240433,low,1,0,5.878310224
石景山,2,1,61.38472252,high,1,0,3.565693172
海淀,2,0,55.79203958,low,1,0,8.653492815
朝阳,1,1,39.35433993,low,1,1,6.464475739
西城,3,2,139.4188154,low,1,0,9.577628004
朝阳,1,1,65.30726556,middle,1,0,6.564935044
朝阳,1,1,54.98091626,middle,1,0,3.917391476
西城,2,1,87.56394103,high,1,0,6.711217594
石景山,1,1,35.92892896,low,1,0,6.043515619
海淀,3,2,143.5769765,middle,0,0,5.674759097
西城,2,1,123.2583303,high,1,1,8.071802757
东城,1,1,45.85058495,middle,1,1,7.909346739
石景山,1,1,55.73792164,middle,0,0,4.348035949
海淀,2,1,91.41222648,high,1,0,6.045745378
石景山,3,2,109.7584209,high,1,0,4.069589002
海淀,4,2,123.9267273,high,0,0,4.754213211
海淀,1,1,50.91781747,high,1,0,6.878734715
东城,2,2,87.30711844,low,0,0,5.836882024
海淀,2,1,111.1915808,low,1,1,8.562216116
丰台,3,2,111.6589067,high,1,0,3.556958919
西城,2,1,65.48304908,high,1,1,8.272290384
石景山,2,0,50.77440433,middle,1,0,3.394574399
海淀,3,2,112.8317769,low,1,1,10.74596484
朝阳,2,2,110.6499493,middle,1,1,6.546666746
东城,2,2,75.45556396,low,1,0,6.261107001
东城,2,1,46.09924864,low,1,1,8.704751296
丰台,3,2,148.4182605,middle,1,0,5.866050941
石景山,3,1,124.3977028,high,1,0,3.893150141
丰台,4,1,165.3562937,high,1,0,2.671261734
朝阳,2,1,76.67379659,high,1,0,6.338663495
丰台,2,1,74.25635426,high,1,0,4.854305905
东城,2,2,95.78340608,middle,1,1,9.447013868
海淀,3,2,157.1919062,high,0,0,6.413359301
海淀,2,1,70.84802275,low,1,1,5.235443895
东城,2,1,56.4844229,low,0,0,3.809470463
海淀,2,1,111.8254398,low,1,0,5.652155158
丰台,1,1,50.82866802,low,0,0,5.561994398
朝阳,3,1,83.25970856,middle,1,0,6.000049057
西城,2,1,64.6969281,high,1,1,11.28993295
丰台,3,1,180.8626124,low,1,1,4.449271847
石景山,3,2,143.0950247,low,0,0,5.923355834
丰台,2,1,53.94162269,low,1,0,4.785936091
西城,2,2,90.69379699,high,1,1,9.429129818
丰台,1,1,55.55579421,middle,1,0,4.853302199
丰台,3,2,153.3571708,high,1,0,4.304607575
西城,2,1,62.74721823,high,1,0,7.982735801
西城,1,1,52.38723135,middle,1,1,12.6438981
海淀,3,1,121.447532,low,1,1,7.743460661
东城,1,1,86.55976121,middle,1,0,9.750884568
东城,3,2,166.062597,low,1,1,7.88512605
西城,2,1,53.01609498,high,1,1,11.97912899
东城,2,1,79.78416845,middle,1,1,9.934488673
丰台,1,1,86.34662073,high,0,0,3.750797475
丰台,2,1,90.5920107,low,0,0,5.189844442
海淀,3,1,74.29278932,middle,0,1,9.489561932
朝阳,2,1,138.4040961,high,1,0,6.057545869
朝阳,2,2,103.1649006,low,1,1,4.042060003
海淀,1,0,39.50272011,middle,1,0,8.919882325
石景山,2,1,67.61374593,middle,0,0,4.340660346
东城,3,1,67.18132015,middle,1,0,4.634575976
海淀,2,1,95.90973999,low,1,1,6.992209573
石景山,2,1,58.70788834,middle,1,0,4.894430465
朝阳,2,2,84.48023974,high,1,1,6.295277903
朝阳,2,1,57.39448169,middle,1,0,4.955097386
石景山,1,1,44.40889027,high,0,0,4.197340588
海淀,2,1,79.10647338,middle,0,1,7.540270583
朝阳,3,1,67.963145,high,1,0,5.1145541
朝阳,3,2,145.7257747,high,1,0,7.330211503
石景山,1,1,38.37994019,high,1,0,3.862397581
东城,1,1,46.61136494,middle,1,1,8.207683573
石景山,2,1,74.49687323,low,1,0,3.885587301
朝阳,3,2,169.7286697,low,1,0,4.681421447
海淀,2,1,51.84048202,low,1,1,9.075730438
西城,2,1,84.22114089,low,1,0,9.724190142
西城,2,1,64.5122813,low,1,1,11.35967454
西城,3,1,80.72911365,low,1,1,10.27382567
东城,3,2,177.9674775,middle,1,0,5.166706319
海淀,2,1,100.5157912,middle,1,1,5.074138655
东城,2,2,168.9899269,middle,1,0,6.041037542
东城,2,1,56.56259943,low,1,1,10.52406178
东城,1,1,43.34308308,middle,1,0,6.261179521
东城,3,1,89.63798013,high,1,0,8.115001314
朝阳,2,1,67.07890478,low,1,0,6.114299701
丰台,5,2,265.1422191,high,0,0,5.293480467
石景山,1,1,59.50327423,low,1,0,3.52781765
西城,3,2,148.5685545,high,1,1,5.234678045
丰台,2,1,60.08153577,low,1,0,4.695992889
石景山,2,1,65.82680759,low,1,0,5.431043855
丰台,2,1,89.2427306,middle,1,0,4.835422045
东城,4,2,142.2597956,high,1,0,5.600753193
西城,1,1,58.35553634,low,1,1,8.14376183
西城,2,1,78.31954161,middle,1,1,10.81266356
海淀,3,2,148.9418688,high,1,0,9.231454065
西城,2,1,78.95016791,high,0,0,6.743048067
石景山,2,2,54.17214099,low,0,0,4.587646968
海淀,3,1,130.1425516,high,1,1,7.003749044
海淀,3,2,147.442246,high,0,0,6.342912136
丰台,2,1,61.3419989,high,0,0,3.84018753
丰台,2,1,94.53502029,high,0,0,4.388487726
石景山,2,1,58.60154291,high,1,0,3.824185202
西城,3,1,98.12193882,low,1,1,9.451595374
海淀,3,1,63.12455271,middle,1,1,7.326896682
海淀,3,1,65.21170644,low,1,0,6.551053528
朝阳,2,2,109.4250932,high,1,0,6.877121436
东城,3,1,105.644912,low,1,1,7.040497931
朝阳,1,1,88.89301383,low,1,0,5.454102591
东城,2,1,52.07799991,middle,1,1,6.75066087
朝阳,2,1,108.0599782,low,1,0,4.137492414
朝阳,3,2,105.8205639,low,0,0,5.415415952
西城,2,1,69.36447295,high,1,1,9.526017865
海淀,2,1,88.46150648,middle,1,1,7.895350043
丰台,1,1,57.80200304,low,0,0,3.834842853
丰台,3,1,69.83997481,middle,1,0,5.122500275
朝阳,2,2,100.8392134,low,1,0,3.667337701
东城,2,1,68.29278177,low,1,0,4.889845026
海淀,1,1,72.77013567,high,0,0,5.048419836
朝阳,2,2,121.6075159,middle,1,0,7.016369358
海淀,3,1,69.91648937,middle,1,1,8.124379372
西城,3,2,134.4783167,low,1,1,11.27385173
石景山,2,2,98.19957227,low,1,0,6.03633205
石景山,2,1,79.60036286,high,1,0,4.128753165
朝阳,3,2,194.1694734,high,1,0,6.745965378
海淀,3,2,154.7896698,low,1,0,8.868527791
丰台,2,1,52.42687144,low,0,0,3.972703729
朝阳,2,2,135.4119269,middle,1,0,9.184132163
西城,2,1,59.02752628,high,1,0,9.205956075
丰台,2,2,105.5658265,high,1,0,5.623039058
东城,3,2,130.9081655,low,1,0,5.369401848
海淀,3,2,136.9456389,middle,1,1,6.950590845
朝阳,1,1,43.93568482,high,1,0,6.443333688
海淀,1,1,39.46404692,high,1,1,5.368858812
东城,1,1,67.45545865,middle,1,1,7.843437052
朝阳,1,1,45.75442092,middle,1,0,6.200120234
东城,3,1,90.8469116,middle,1,1,9.365165516
朝阳,2,1,108.2251261,high,1,0,3.681486351
东城,4,2,124.0947905,high,1,1,7.721302207
西城,2,1,57.24634366,middle,1,1,10.37276166
朝阳,1,1,77.62045281,middle,1,0,7.914732279
海淀,1,1,72.82041936,low,1,0,6.583345592
西城,3,1,86.79324498,high,1,0,6.50644814
朝阳,2,2,151.8132735,high,0,0,7.404375589
朝阳,1,1,65.88676075,middle,1,0,8.268038787
海淀,2,1,90.779462,high,1,0,6.690732559
海淀,3,0,73.09876688,low,1,1,8.102939245
西城,2,1,49.85259278,high,1,0,11.02121311
朝阳,2,1,62.50497451,low,1,0,7.30236869
东城,2,1,56.99397096,low,0,0,4.884382095
丰台,3,1,128.402772,low,1,0,4.324757392
朝阳,2,1,78.51774875,low,1,1,5.360162364
丰台,2,1,58.99860379,middle,1,0,4.153474888
东城,2,1,147.8292895,middle,1,1,6.485130812
石景山,1,1,43.94394792,low,0,0,3.114176924
东城,1,1,51.54009538,middle,1,1,7.243482489
海淀,3,2,165.9703068,low,1,1,11.21092505
海淀,1,1,76.97221406,middle,1,0,6.889730733
东城,3,2,158.2561524,low,1,1,10.01935629
丰台,2,1,99.41139934,high,0,0,4.779553781
西城,3,1,169.0937148,middle,1,1,6.678313867
丰台,2,2,113.6514788,middle,1,0,5.647303124
丰台,3,3,192.4027077,low,0,0,8.397692408
朝阳,2,1,78.71311554,low,1,0,4.182535429
西城,2,1,59.84142117,low,1,1,8.295990939
朝阳,2,1,106.8381918,middle,1,1,5.875494724
海淀,4,2,162.4232555,high,1,0,7.437260563
石景山,2,1,48.82444663,middle,0,0,4.350566468
朝阳,3,2,153.4670161,middle,1,0,4.495818268
丰台,2,2,107.8910974,middle,1,0,5.789261719
东城,3,1,76.33545961,middle,1,1,9.05584542
朝阳,2,1,73.3441891,low,1,0,6.653474555
海淀,3,1,141.5619772,middle,0,0,5.78146638
西城,2,0,56.7764697,middle,1,1,11.02708203
东城,3,1,92.55290822,middle,1,0,8.419756422
西城,1,1,46.51854021,low,0,0,6.802539815
石景山,2,1,71.51281632,low,1,0,4.550000159
东城,3,1,92.92094307,middle,1,1,7.173457399
海淀,2,2,120.525941,middle,0,0,5.047000098
西城,2,1,60.18076964,middle,0,1,9.386282394
丰台,3,1,121.4112173,middle,0,0,4.270249249
朝阳,2,1,111.1974512,high,1,1,5.21719999
西城,1,1,91.69773972,high,1,0,6.099744843
石景山,2,1,69.44759245,low,1,0,4.630427327
东城,1,0,39.66631189,low,1,1,11.67202953
东城,3,1,68.86911425,high,1,0,7.301957812
东城,2,1,48.92427905,middle,1,1,8.77905877
西城,5,1,139.5950659,high,1,0,9.282674876
西城,1,0,43.86669411,low,0,1,7.106318222
丰台,3,2,156.0400343,low,1,0,4.964158072
朝阳,2,1,61.28127376,high,1,0,4.5475462
丰台,1,0,57.51007305,high,1,0,4.646362189
石景山,3,1,142.2939207,low,1,0,5.032361316
丰台,2,1,56.60141277,high,1,0,4.590870807
东城,2,1,50.87659877,high,1,0,4.999452661
朝阳,3,2,154.291896,low,1,0,5.648623297
朝阳,3,1,82.61263771,low,1,0,5.082091509
海淀,2,2,96.41118298,high,0,0,6.832893645
丰台,2,1,68.45596763,high,0,0,3.32997915
海淀,2,1,76.20411231,high,1,0,7.580051167
西城,1,1,33.25904307,middle,1,0,10.67278583
朝阳,2,2,92.92849876,low,1,0,5.334587343
朝阳,4,2,159.0807838,high,1,0,5.807163987
海淀,3,2,129.4660964,middle,1,0,4.267906269
石景山,1,1,48.90237164,high,0,0,4.113024064
海淀,2,1,88.52041899,low,1,0,5.615315046
东城,1,1,76.75640438,middle,1,0,4.844439445
朝阳,3,1,136.6514936,middle,1,1,5.609954161
西城,3,1,78.72573802,low,1,1,12.07401812
海淀,2,1,61.60191466,low,1,1,6.668074151
朝阳,2,2,124.0014219,low,1,0,7.035765762
西城,2,0,47.66025831,low,1,0,9.696033705
西城,2,2,159.8017175,high,0,1,8.98136213
西城,2,1,49.36164405,low,1,0,7.815102337
朝阳,3,2,171.0332683,high,1,0,8.979397539
丰台,3,1,80.46273936,middle,1,0,3.899705815
西城,2,2,99.25404756,high,1,0,9.065500236
西城,3,2,143.0172884,low,1,0,6.995019037
西城,3,2,135.7754025,high,1,1,11.2902183
石景山,1,1,68.12288073,middle,1,0,5.896757979
东城,2,1,57.33851988,low,1,0,8.743982826
石景山,2,1,58.98129069,middle,1,0,4.054091888
海淀,2,1,69.41433191,high,1,0,7.179582691
西城,2,1,55.7808192,low,1,1,10.06099226
朝阳,3,2,131.0590554,high,1,1,6.756121512
石景山,1,1,69.18693863,middle,0,0,3.863749736
海淀,3,2,126.7698828,middle,1,1,10.71546534
西城,2,1,88.14932535,high,1,1,10.92679928
西城,2,1,66.3405065,middle,1,1,8.051589711
东城,1,1,94.50403933,middle,1,0,7.331981313
丰台,2,1,81.218348,middle,1,0,5.455484005
丰台,3,1,110.9621182,low,1,0,4.610233772
海淀,3,1,77.36627036,middle,1,1,7.822033786
丰台,2,1,94.32230115,low,1,0,4.185902022
西城,2,1,75.41051471,low,1,1,8.537937665
石景山,1,1,63.90873737,middle,0,0,2.86214737
丰台,2,2,103.2936644,high,0,0,5.212676163
